cpu_percent,ram_percent,disk_read_Bps,disk_write_Bps,net_in_Bps,net_out_Bps
8.3,23.7,0,544768,3339531,67021
13.7,23.7,0,552960,4219074,75389
5.4,23.7,0,872448,221,309
5.5,23.7,0,1011712,0,0
5.4,23.8,0,1011712,86,98
5.5,23.7,0,1003520,0,0
8.7,23.7,0,1003520,1332,5941
5.7,23.7,0,1011712,42,62
9.1,23.7,0,16973824,322449,7921
5.5,23.7,0,753664,0,0
7.2,23.7,0,761856,0,0
5.9,23.7,0,753664,0,0
5.2,23.7,0,753664,152,247
6.2,23.8,0,761856,118005,7134
9.3,23.7,0,790528,178,277
12.3,23.7,0,770048,66,0
6.8,23.7,0,1765376,90,196
5.8,23.7,0,753664,0,0
5.5,23.7,0,753664,86,161
5.1,23.7,0,1003520,196,134
5.9,23.7,0,544768,0,0
5.3,23.7,0,614400,196,134
6.0,23.7,0,622592,696,110
5.2,23.6,0,909312,0,110
5.3,23.7,0,598016,0,0
5.3,23.7,0,552960,0,0
9.1,23.7,0,544768,1449,5941
5.3,23.7,0,544768,0,0
5.4,23.7,0,946176,0,0
5.1,23.6,0,1011712,0,0
7.1,23.7,0,1007616,0,0
5.3,23.6,0,1011712,152,184
5.8,23.6,0,1003520,0,0
5.4,23.6,0,1003520,478,429
8.3,23.7,8192,1011712,0,0
3.9,23.7,0,1523712,0,0
6.2,23.7,0,1105920,404,1002
4.1,23.7,0,1011712,0,0
2.6,23.8,16384,17203200,696,220
2.0,23.8,0,761856,196,134
2.3,23.8,0,765952,0,0
12.2,23.8,0,753664,368,295
15.6,23.8,0,684032,0,0
14.7,23.8,0,692224,0,0
6.0,23.8,0,614400,0,0
5.5,23.8,0,684032,0,0
6.1,23.8,0,692224,1654,6348
5.8,23.8,0,684032,155,341
5.1,23.8,0,544768,0,0
5.8,23.8,0,622592,0,0
5.5,23.6,0,1036288,0,0
8.3,23.6,0,753664,0,0
4.9,23.6,0,622592,42,62
5.0,23.6,0,921600,478,429
5.0,23.6,0,614400,696,110
5.4,23.7,0,552960,0,110
6.1,23.6,0,1687552,0,0
5.7,23.6,0,544768,0,0
5.3,23.6,0,552960,86,98
7.2,23.6,0,544768,196,134
5.4,23.6,0,548864,0,86
5.6,23.6,0,552960,196,220
6.1,23.7,0,614400,66,0
6.9,23.6,0,614400,0,0
5.3,23.7,0,1011712,390,0
5.3,23.6,0,1028096,0,106
5.9,23.6,0,1523712,1452,5943
5.2,23.5,0,1011712,0,0
5.7,23.5,0,16994304,0,0
4.9,23.6,0,1159168,0,0
6.3,23.6,0,770048,696,110
5.9,23.6,0,757760,0,110
9.0,23.6,0,614400,172,161
9.3,23.7,0,692224,478,429
4.7,23.7,0,864256,86,161
3.8,23.7,0,765952,0,0
5.2,23.7,0,761856,496,1233
1.9,23.7,0,753664,132,86
1.9,23.7,0,614400,0,0
2.0,23.6,0,622592,368,295
1.6,23.6,0,614400,0,0
2.0,23.6,0,946176,286,330
1.8,23.6,0,622592,0,0
2.1,23.6,0,684032,0,0
1.5,23.6,0,909312,0,0
1.4,23.6,0,552960,0,0
4.5,23.7,0,544768,1367,6104
1.5,23.7,0,544768,88,0
1.8,23.7,0,552960,0,0
1.9,23.7,0,684032,0,0
1.6,23.7,0,548864,0,0
1.5,23.7,0,552960,172,212
1.1,23.7,0,1011712,155,357
2.1,23.6,0,1003520,478,429
15.9,23.9,0,1011712,0,0
8.8,24.0,16384,1003520,603,10012
18.6,24.1,4096,1576960,95781,9999
4.4,24.2,0,1011712,0,0
10.8,23.8,0,1007616,13506,1615
6.0,23.8,102400,20373504,45187,4287
2.5,23.8,0,761856,0,0
1.8,23.8,0,765952,196,134
5.9,23.7,0,753664,86,161
4.5,23.8,0,876544,0,0
2.0,23.8,0,614400,0,0
8.5,23.8,0,684032,0,0
7.4,23.8,0,774144,0,5715
8.3,23.7,0,614400,1392,236
10.0,23.7,0,544768,0,0
7.8,23.8,0,761856,0,0
7.4,23.8,0,614400,0,0
7.3,23.7,45056,1134592,12213,2170
12.3,23.8,0,778240,0,0
2.5,23.8,0,614400,478,429
11.3,23.7,0,925696,0,0
10.8,23.8,0,581632,51744,12643
8.8,23.8,0,544768,715,1357
17.5,23.8,0,565248,69308,2115
5.7,23.8,0,692224,0,0
3.3,23.8,0,1003520,196,134
9.3,23.8,0,1003520,0,0
3.5,23.8,0,1011712,282,240
5.4,23.8,0,1007616,0,86
5.6,23.8,0,1003520,66,0
5.7,23.8,0,1011712,0,0
5.9,23.8,0,1105920,0,0
8.0,23.5,0,1019904,0,0
8.8,23.4,0,1126400,1365,5950
3.9,23.4,0,1003520,0,0
4.6,23.4,32768,24932352,0,0
6.6,23.4,0,692224,0,0
7.2,23.4,0,753664,66,86
5.0,23.5,0,868352,86,161
3.4,23.5,0,761856,478,429
1.9,23.5,0,864256,178,277
2.2,23.5,0,684032,66,0
1.6,23.5,0,761856,86,106
3.1,23.5,0,1892352,155,277
1.3,23.5,0,753664,0,0
1.7,23.5,0,692224,196,134
1.5,23.5,0,684032,86,161
1.5,23.5,0,753664,196,134
2.3,23.5,0,1064960,0,0
1.9,23.5,0,614400,0,0
1.4,23.5,0,544768,86,98
1.6,23.5,0,917504,0,0
1.6,23.5,0,614400,0,86
5.0,23.5,0,679936,1314,5951
2.6,23.5,0,622592,0,0
1.9,23.5,0,684032,0,0
2.9,23.5,0,684032,0,0
1.0,23.5,0,552960,90,196
6.1,23.5,0,618496,0,0
1.6,23.5,0,1007616,478,429
1.9,23.5,0,1011712,0,0
1.6,23.5,0,1105920,0,0
1.4,23.4,0,1003520,0,0
2.0,23.5,0,1019904,0,0
2.1,23.5,0,1003520,0,0
3.0,23.5,81920,26443776,196,134
1.6,23.5,0,761856,0,0
1.9,23.5,0,753664,196,134
2.0,23.5,0,1007616,0,0
3.0,23.5,0,909312,86,161
2.1,23.5,0,753664,0,0
2.0,23.6,0,684032,0,0
1.3,23.6,0,761856,74,192
2.8,23.6,0,700416,1479,5950
1.9,23.6,0,614400,0,0
1.8,23.6,0,622592,0,0
1.6,23.6,0,544768,0,0
1.3,23.6,0,684032,86,98
1.5,23.5,0,700416,42,62
1.6,23.5,0,917504,478,429
1.4,23.5,0,614400,0,0
1.4,23.5,0,860160,0,0
1.4,23.5,0,544768,0,0
6.1,23.4,0,614400,0,0
1.8,23.5,0,552960,0,0
12.4,23.7,8192,921600,20335,23859
12.6,24.1,1261568,2166784,77871,12875
26.7,24.5,0,1556480,81986,249347
15.5,24.6,8192,1015808,194773,63633
6.8,24.6,0,1003520,3635,23543
6.1,24.6,0,983040,4269,15887
4.9,24.5,0,970752,2008,7887
3.6,24.4,0,970752,9076,20069
4.6,24.4,0,978944,3749,23857
4.4,24.4,0,1077248,2792,16310
3.6,24.3,0,29286400,2197,6269
3.4,24.4,0,1146880,546,192
4.8,24.4,0,753664,1452,8118
4.3,24.3,0,684032,4096,24149
3.4,24.3,0,761856,3123,16026
1.5,24.3,0,868352,92,116
1.3,24.3,0,1343488,762,220
2.8,24.3,0,552960,1376,7802
3.4,24.3,0,933888,1765,16012
4.3,24.2,0,614400,4577,15992
4.8,24.2,0,761856,3410,23344
3.6,24.2,0,729088,1722,7917
2.5,24.2,0,544768,1643,8197
4.1,24.2,0,1314816,2157,16662
4.7,24.1,0,2146304,1458,7968
3.5,24.1,0,2256896,2147,7942
6.0,24.1,0,1011712,0,0
5.4,24.2,0,1531904,602,7738
4.5,24.2,0,1003520,4844,24265
4.6,24.2,0,1028096,1980,13712
3.3,24.2,0,1003520,9230,5543
6.1,24.0,0,1003520,0,0
3.1,24.0,0,1011712,3411,14347
2.5,24.0,0,1003520,602,8580
13.0,24.0,0,1134592,1437,535
3.9,24.0,0,1257472,0,0
3.5,24.0,0,1163264,0,0
3.4,24.0,0,1003520,327,258
5.1,24.0,0,1011712,668,8488
2.4,24.1,0,970752,1079,247
8.6,23.9,0,995328,196,134
4.1,23.9,65536,29609984,0,0
4.0,23.9,0,753664,328,392
4.6,23.9,0,753664,884,8793
6.7,24.0,0,761856,1183,247
10.4,24.0,0,614400,1720,30190
12.6,24.2,0,614400,42924,45853
12.7,24.2,0,692224,3709,734
8.3,24.2,0,684032,1765,1109
10.4,24.3,0,753664,798,675
8.8,24.3,0,786432,1016,671
7.9,24.3,0,684032,688,424
7.3,24.3,0,753664,946,530
6.8,24.4,0,552960,946,530
8.0,24.3,0,1007616,2735,6948
7.3,24.3,0,1265664,766,565
10.1,24.4,0,1241088,1229,616
9.1,24.5,0,7823360,908,510
8.2,24.5,0,1003520,1042,530
10.2,24.5,0,1654784,1524,986
12.5,24.5,0,1028096,4659,8228
7.5,24.5,0,1171456,6376,24617
5.7,24.5,0,1011712,6450,16131
10.8,24.5,0,1007616,3074,613
7.2,24.5,0,1105920,1788,8815
7.2,24.2,0,1097728,0,0
10.5,24.1,0,1003520,0,0
4.3,24.1,0,1003520,0,0
9.2,24.1,0,983040,0,0
4.0,24.1,0,1073152,66,191
2.4,24.1,0,970752,0,0
5.8,24.1,0,24682496,0,0
3.6,24.0,0,753664,1032,14987
5.5,24.0,0,753664,4299,514
8.1,24.1,0,761856,478,641
5.3,24.1,0,811008,430,10824
10.5,24.1,0,692224,2151,6176
2.0,24.1,0,1015808,156,196
5.2,24.1,0,544768,1118,14999
5.9,24.1,0,753664,3971,353
5.2,24.1,0,708608,196,134
4.0,24.0,0,684032,0,0
5.3,24.0,0,614400,196,134
4.4,24.0,0,622592,368,456
6.0,24.0,0,917504,0,0
4.4,24.0,0,544768,0,0
6.3,23.9,0,1314816,0,0
2.6,23.9,0,684032,0,0
3.3,23.9,8192,544768,0,0
2.1,23.8,0,856064,0,0
1.6,23.8,0,962560,0,0
3.3,23.9,0,1011712,1604,9410
1.0,23.9,0,1011712,0,86
3.5,23.9,0,1003520,2079,9066
4.0,23.8,0,1105920,478,429
2.8,23.8,0,1011712,0,0
2.0,23.8,0,1011712,0,0
2.8,23.7,0,1003520,0,0
4.5,23.8,0,1011712,3019,14758
7.3,23.8,0,2301952,0,0
4.8,23.8,0,1003520,1228,15037
5.0,23.8,0,22421504,4033,318
3.3,23.8,0,753664,196,134
4.6,23.8,0,753664,1951,9066
5.7,23.8,0,692224,0,86
6.0,23.9,0,684032,140,98
3.9,23.9,0,544768,0,0
3.1,23.9,0,761856,8332,8633
3.4,23.9,0,753664,1598,8781
3.6,23.9,0,614400,86,0
7.0,23.9,0,622592,0,0
7.8,23.8,0,614400,0,0
3.5,23.8,0,688128,0,0
11.7,23.9,0,552960,28588,38164
9.1,23.9,0,958464,10222,1418
10.7,23.9,0,544768,760,424
9.1,23.9,0,692224,954,530
12.8,23.9,0,614400,792,424
9.2,23.9,0,544768,984,671
9.5,23.9,0,622592,1072,671
12.5,24.0,0,614400,2223,6895
17.8,24.0,0,1699840,962,530
8.9,24.0,0,1028096,1102,730
9.8,24.0,0,1228800,5033,9086
5.5,24.1,0,1003520,2965,883
3.3,24.1,0,1011712,0,0
4.6,24.1,0,1003520,0,0
4.5,24.1,0,1003520,602,8364
6.9,23.8,0,1114112,1029,106
6.6,23.8,0,1003520,0,0
3.5,23.8,0,1003520,0,0
4.8,23.8,16384,18956288,0,0
4.4,23.8,0,774144,86,98
4.2,23.8,0,753664,0,0
5.9,23.9,0,692224,564,802
5.3,23.8,0,733184,92,116
4.0,23.8,0,753664,456,106
3.9,23.8,0,905216,0,86
3.9,23.8,0,684032,221,485
3.1,23.8,0,684032,0,0
3.4,23.8,0,622592,196,240
5.9,23.8,0,544768,0,0
4.7,23.8,0,684032,1708,6393
3.9,23.8,0,692224,2005,10808
1.8,23.8,0,614400,0,0
1.3,23.8,0,614400,0,0
1.2,23.7,0,552960,0,0
6.8,23.8,0,544768,0,0
1.5,23.8,0,925696,0,0
1.8,23.8,0,552960,0,0
1.3,23.8,0,614400,0,0
1.3,23.8,0,544768,0,0
1.6,23.8,0,950272,0,0
1.4,23.8,0,1425408,813,9052
2.4,23.8,0,1003520,1170,888
1.4,23.8,0,1011712,0,0
1.1,23.8,0,1105920,0,0
1.3,23.8,0,1003520,0,86
3.4,23.8,0,1011712,66,0
2.1,23.9,0,1003520,86,98
1.3,23.9,0,1003520,196,134
2.4,23.9,0,17244160,86,161
1.4,23.9,0,765952,196,134
1.8,23.9,0,753664,324,357
2.9,23.9,0,761856,1294,5956
2.4,23.9,0,753664,0,0
2.0,24.0,0,753664,0,0
1.5,23.9,0,761856,0,0
4.4,23.9,0,688128,0,0
1.3,23.9,0,684032,0,0
1.2,23.9,0,761856,0,0
1.2,23.8,0,544768,0,0
1.1,23.9,0,987136,90,196
1.1,23.9,0,622592,0,0
1.4,23.9,0,544768,478,429
4.1,23.8,0,544768,0,0
1.1,23.8,0,622592,0,0
1.0,23.8,0,614400,0,0
11.7,24.1,0,823296,5640,5222
5.5,24.1,0,622592,11752,10213
4.9,24.1,0,544768,7234,306
5.5,24.2,8192,1003520,0,86
16.4,24.7,0,1011712,7015,4342
9.1,24.6,0,1863680,351,677
7.0,24.7,0,1003520,1527,6118
13.8,24.7,0,1011712,0,0
14.6,24.8,0,1003520,6899,4536
16.0,24.8,0,1003520,989,1441
9.1,24.6,0,1011712,287,1043
9.1,24.7,0,1003520,376,810
10.0,24.7,0,1556480,532,625
19.1,24.8,0,1011712,0,0
15.9,25.1,8192,19542016,0,0
12.4,25.0,0,774144,0,0
11.1,25.1,0,770048,478,429
12.1,25.1,0,872448,24658,20380
20.0,25.3,0,684032,2814931,56322
16.0,25.0,73728,1122304,318324,28647
13.5,25.0,0,827392,0,0
9.2,25.0,0,753664,128258,6305
8.9,24.8,0,692224,1858096,24228
8.9,24.8,0,659456,66,191
9.2,24.8,0,684032,196,220
11.6,24.7,0,2568192,262,134
13.6,24.7,8192,614400,86,161
10.6,24.7,0,1232896,1449501,21870
12.6,24.7,0,638976,0,0
8.6,24.7,0,937984,90,196
8.3,24.7,0,1552384,461,309
9.2,24.7,0,1015808,1916,8142
8.6,24.6,0,1003520,0,0
9.7,24.7,0,1003520,0,0
16.4,24.5,0,1011712,0,0
11.4,24.4,0,1003520,42,62
9.0,24.4,0,1740800,564,527
13.2,24.4,0,1011712,0,0
9.2,24.3,0,1003520,327,258
9.4,24.3,0,1105920,0,0
9.6,24.3,0,1011712,221,453
9.2,24.4,0,1003520,10614,1442
9.2,24.3,0,1003520,196,134
8.7,24.4,0,1859584,0,0
10.2,24.4,49152,34897920,427,514
8.6,24.4,0,753664,262,134
16.5,24.4,0,811008,86,161
9.2,24.4,0,688128,0,0
10.2,24.5,0,753664,0,0
8.7,24.4,0,761856,0,0
9.7,24.1,0,614400,0,0
11.0,24.2,0,1122304,4223223,52610
12.7,24.3,0,692224,95,6438
21.8,24.4,86016,692224,41280,6047
9.4,24.4,0,684032,0,0
8.7,24.4,0,692224,0,0
25.6,24.8,0,1019904,181964,14198
18.2,24.9,16384,634880,3489766,58134
16.4,24.9,0,552960,2193953,20318
10.2,24.8,0,684032,0,0
9.8,24.9,0,614400,387,1100
9.4,24.8,0,552960,86,98
9.7,24.8,0,622592,238,196
9.3,24.7,0,544768,0,86
9.1,24.7,0,552960,426,404
9.3,24.7,0,544768,196,134
16.6,24.4,0,1556480,0,0
9.6,24.4,0,1875968,155,293
9.7,24.4,0,1552384,0,0
8.9,24.4,0,1003520,0,0
11.0,24.3,0,1011712,406,1024
9.7,24.3,0,1003520,5055,529
9.7,24.3,0,1024000,0,0
10.5,24.4,0,1011712,0,0
10.6,24.4,0,32440320,0,0
16.0,24.4,0,544768,0,0
13.0,24.4,0,692224,478,535
9.3,24.5,0,753664,178,116
9.3,24.5,0,876544,152,277
9.2,24.5,0,765952,144,86
9.2,24.5,0,684032,406,1047
13.9,24.5,0,684032,762,635
9.2,24.4,0,958464,282,295
8.8,24.4,0,544768,344,0
9.1,24.4,0,684032,417,485
8.8,24.3,0,622592,282,232
9.6,24.4,0,753664,0,0
9.2,24.4,0,1003520,0,0
9.0,24.4,0,552960,0,0
12.5,24.4,0,544768,86,161
9.8,24.5,0,1441792,0,0
15.6,24.5,0,552960,0,0
11.3,24.5,0,618496,0,186
13.2,24.5,0,618496,20531,5461
9.7,24.5,0,552960,132,277
25.7,24.6,0,2613248,62291,38640
28.7,24.8,0,1019904,53717,23834
10.1,24.8,0,1671168,2577240,29682
9.2,24.7,0,1003520,360,1112
10.6,24.7,0,1003520,178,196
18.1,24.7,0,1163264,2196497,41933
9.6,24.8,0,1003520,1056246,13866
8.4,24.7,0,1003520,196,134
12.5,24.7,0,1015808,54,86
10.2,24.7,16384,29786112,196,134
8.7,24.7,0,1789952,282,295
10.1,24.7,0,909312,0,0
9.8,24.7,0,544768,0,0
13.5,24.7,0,753664,318,1058
19.6,24.5,0,622592,88,0
9.5,24.6,0,622592,86,98
9.6,24.6,0,684032,0,0
9.4,24.5,0,622592,0,0
10.9,24.5,0,626688,0,0
8.8,24.5,0,684032,140,160
9.3,24.5,0,622592,0,0
10.6,24.5,0,684032,699,690
9.7,24.6,0,602112,0,0
9.3,24.5,0,622592,322,1055
9.8,24.6,0,614400,6577,606
15.1,24.5,0,544768,0,0
9.6,24.5,0,552960,0,0
10.5,24.5,0,544768,196,134
8.3,24.5,0,1482752,86,106
9.2,24.5,0,1011712,196,220
9.2,24.5,0,1003520,262,134
11.6,24.5,0,1003520,0,0
9.5,24.5,0,1011712,0,0
10.3,24.4,0,1576960,0,0
20.0,24.5,8192,1003520,26050,6711
10.3,24.5,0,1011712,42,62
25.0,24.5,0,1445888,39974,21655
18.3,24.7,24576,1007616,39952,22116
24.8,24.8,0,1015808,2450900,37316
10.1,24.8,32768,25952256,176,294
10.9,24.9,0,753664,0,0
11.7,24.9,0,761856,478,429
11.2,24.9,0,806912,1258974,23114
10.4,24.8,0,757760,92,116
10.6,24.8,0,552960,152,161
10.7,24.8,0,614400,95,921
19.2,24.8,0,1437696,311,122
10.7,24.7,0,552960,196,134
10.7,24.7,0,733184,902078,15264
11.8,24.7,0,618496,196,134
13.5,24.7,0,552960,196,134
11.7,24.6,0,684032,1015065,16142
11.2,24.7,0,544768,0,0
10.6,24.7,0,552960,0,0
11.7,24.7,0,548864,152,247
11.6,24.7,0,614400,0,922
12.6,24.7,0,622592,406,122
10.7,24.7,8192,614400,0,0
8.0,24.7,0,614400,0,0
10.3,24.7,0,565248,0,0
12.2,24.7,0,614400,1291431,19737
12.5,24.7,0,1359872,11298,1261
17.1,24.7,0,1011712,0,0
9.8,24.7,0,1126400,0,0
10.3,24.7,0,1667072,1038991,20263
11.2,24.7,0,1011712,86,1047
9.7,24.7,0,1695744,561,447
10.1,24.7,0,1003520,196,134
9.2,24.7,0,1011712,0,0
9.7,24.7,0,1196032,196,134
18.4,24.5,65536,27557888,1595484,23990
18.1,24.4,0,761856,170,285
11.6,24.5,0,684032,0,0
9.8,24.5,0,753664,86,216
9.1,24.5,0,761856,90,86
10.3,24.5,0,684032,0,0
10.7,24.5,0,614400,0,0
12.4,24.5,0,700416,0,0
23.6,24.5,28672,614400,13013,6245
12.0,24.5,0,643072,86,0
11.3,24.5,0,692224,1736,356
10.6,24.5,0,614400,478,429
11.1,24.5,0,614400,0,0
9.6,24.5,0,622592,0,0
10.4,24.5,0,614400,0,0
11.7,24.5,0,684032,0,0
22.7,24.5,0,552960,17554,1625
11.2,24.5,0,614400,196,134
9.8,24.5,0,544768,0,0
11.4,24.5,0,565248,262,306
10.7,24.5,0,618496,1116,470
13.8,24.5,0,614400,86,98
12.3,24.5,0,622592,0,223
10.5,24.5,0,544768,4906,230
10.5,24.5,0,552960,0,0
10.7,24.5,0,995328,0,0
11.2,24.5,0,544768,0,0
11.0,24.5,0,2080768,7171,10008
12.6,24.6,77824,1396736,18562,1994
10.2,24.6,0,1019904,173,0
10.8,24.6,0,1159168,66,86
12.2,24.6,0,1011712,478,429
18.0,24.6,49152,23916544,134,178
10.8,24.6,0,753664,66,0
11.7,24.7,0,761856,10373,1121
12.0,24.7,0,753664,66,0
11.4,24.6,0,684032,6203,584
17.2,24.7,303104,761856,28181,9580
25.0,24.7,0,757760,0,110
12.6,24.7,0,753664,11789,1793
11.2,24.7,0,651264,196,134
12.7,24.7,0,544768,155,501
13.1,24.7,0,614400,7209,608
12.1,24.8,0,622592,0,0
14.1,24.9,0,544768,476,267
11.5,24.9,0,614400,86,98
11.8,24.9,0,552960,0,0
11.0,24.9,0,544768,0,0
12.5,24.9,8192,544768,346,6447
14.9,24.9,57344,626688,30708,2211
12.6,24.9,0,643072,0,0
12.0,24.9,0,614400,478,429
10.7,24.9,0,552960,0,0
13.0,25.0,0,614400,0,0
26.9,25.0,20480,3436544,59629,23077
18.8,25.2,0,1712128,60747,22253
23.3,25.2,0,1011712,4322454,53336
11.1,25.2,0,1576960,196,134
11.6,25.2,0,1396736,0,0
9.6,25.2,0,1011712,238,196
12.1,25.2,0,1138688,1417807,29278
11.9,25.1,0,1007616,0,0
11.8,25.1,49152,27828224,86,161
10.0,25.1,0,749568,0,0
19.3,24.8,0,1290240,0,0
19.3,24.8,0,622592,0,0
10.7,24.8,0,770048,0,0
10.3,24.7,0,757760,1287311,20279
10.1,24.7,0,761856,0,110
10.8,24.7,0,753664,90,86
10.7,24.7,0,618496,313,1022
10.2,24.7,0,765952,478,429
10.3,24.7,0,679936,0,0
9.6,24.7,0,548864,0,0
10.8,24.7,0,552960,42,62
10.3,24.7,0,679936,0,0
10.3,24.7,0,630784,86,98
12.0,24.7,0,552960,196,134
10.2,24.7,0,540672,14774,695
18.0,24.7,0,548864,262,134
11.2,24.7,0,618496,589,1156
10.6,24.8,0,593920,0,0
10.7,24.8,0,548864,0,0
10.7,24.7,0,552960,0,0
9.9,24.7,0,999424,66,86
10.6,24.7,0,1142784,0,0
12.1,24.7,0,1536000,155,485
10.2,24.7,0,999424,0,0
10.3,24.7,0,1007616,0,0
10.8,24.7,0,1011712,42,62
9.2,24.7,0,2134016,86,161
12.9,24.7,0,1036288,478,429
11.2,24.7,81920,26357760,0,0
10.0,24.8,0,749568,178,222
11.0,24.8,0,757760,459,1025
18.6,24.8,0,827392,0,0
10.7,24.8,0,679936,66,86
10.1,24.7,0,688128,196,134
10.0,24.7,0,761856,0,0
9.8,24.7,0,679936,196,220
10.9,24.7,0,696320,348,295
11.8,24.7,0,626688,0,0
12.3,24.7,0,610304,86,98
9.6,24.7,0,618496,0,110
18.4,24.3,0,692224,122448,16131
15.1,24.5,45056,835584,215330,10658
4.7,24.4,0,618496,0,0
7.4,24.5,0,647168,146001,2998
16.6,24.5,24576,843776,44479,34479
19.8,25.0,8192,675840,5023887,66077
13.0,25.2,8192,622592,7423811,94689
23.6,25.3,65536,622592,50838,7359
16.8,25.3,0,573440,0,0
11.1,25.3,0,552960,0,0
13.1,25.4,0,1617920,1069633,16855
10.1,25.5,0,1007616,896683,11441
9.8,25.5,0,1114112,42,62
9.8,25.4,0,1687552,36553,3925
10.2,25.3,0,1007616,1505269,22399
9.6,25.4,0,1011712,262,220
26.8,25.1,0,999424,196,1070
12.4,24.8,0,1019904,395,119
11.8,24.8,16384,33370112,2014380,28288
11.5,24.9,0,749568,0,0
9.5,24.9,0,757760,0,0
9.6,24.9,0,761856,0,0
10.7,24.9,0,749568,0,0
11.1,24.9,0,761856,1951557,31634
9.8,24.8,0,761856,0,0
9.6,24.9,0,679936,0,0
17.9,24.9,0,688128,1524632,23903
9.7,24.8,0,692224,1028,889
9.5,24.8,0,614400,16591,597
9.9,24.9,0,688128,356773,7607
9.5,24.9,0,864256,1564035,20226
9.6,24.9,0,540672,0,0
9.7,24.9,0,548864,42,62
9.6,24.9,0,1081344,196,134
10.9,24.9,0,540672,86,216
9.7,24.9,0,618496,286,306
9.8,24.9,0,552960,196,134
9.6,24.9,0,540672,0,0
9.7,24.8,0,1048576,0,0
9.5,24.8,0,552960,0,0
9.9,24.8,0,999424,42,62
9.7,24.8,0,1007616,0,0
9.6,24.8,0,1011712,0,0
9.6,24.8,0,1388544,0,0
11.1,24.9,0,1007616,0,0
9.9,24.9,0,1011712,0,0
9.6,24.9,0,999424,0,933
10.2,24.9,0,1007616,959,709
10.1,24.9,0,1019904,92,116
12.8,24.9,131072,33628160,66,0
10.2,24.9,0,618496,66,86
9.9,24.9,0,847872,0,0
9.6,24.9,0,749568,86,98
9.4,24.8,0,757760,196,134
9.6,24.8,0,761856,14032,499
9.9,24.9,0,679936,196,134
8.9,24.9,0,618496,196,134
18.1,24.8,0,622592,0,0
9.2,24.8,0,610304,0,0
9.4,24.8,0,581632,0,0
13.4,24.8,0,622592,86,161
9.7,24.8,0,610304,0,0
10.1,24.8,0,618496,0,0
9.2,24.8,0,557056,0,0
10.6,24.8,0,610304,0,0
10.2,24.8,0,921600,344,86
10.8,24.7,0,552960,66,106
11.6,24.7,0,540672,478,429
14.2,24.9,16384,618496,0,0
11.3,24.8,0,643072,0,110
11.8,24.8,0,540672,90,86
12.6,24.9,0,548864,42,62
23.8,24.9,0,552960,340,6835
12.9,24.8,0,540672,2923,9926
11.3,24.8,0,2592768,86,161
11.2,24.7,0,1691648,196,134
11.5,24.8,0,999424,196,134
14.5,24.8,0,1007616,0,0
29.7,24.9,0,2752512,17939,20897
28.5,25.1,81920,29458432,2468286,56232
12.2,25.1,0,757760,5076080,48231
15.2,25.1,0,761856,0,0
10.5,25.0,0,749568,0,0
11.1,25.0,0,757760,1338776,23498
18.2,25.1,0,729088,1989926,42236
18.3,25.2,65536,630784,73465,33984
20.3,25.2,0,688128,3656422,40078
11.1,25.2,0,692224,478,429
11.4,25.1,0,1376256,409,997
16.6,25.1,0,970752,52264,17025
28.8,25.2,0,561152,58949,21733
25.4,25.2,0,544768,4820905,57727
11.2,25.1,0,548864,0,0
11.1,25.2,0,622592,196,134
11.9,25.1,0,544768,2832,3430
19.8,25.2,0,2064384,705351,31481
15.6,25.3,1150976,1552384,1401065,40052
14.6,25.0,0,1503232,7345,6857
7.3,25.1,0,1163264,310594,6402
17.2,25.1,0,2224128,42,62
18.0,24.6,0,999424,0,6830
18.6,24.7,0,1007616,89720,7687
24.0,24.7,0,1077248,174926,20845
11.7,24.8,0,999424,73392,7762
28.6,25.0,0,1007616,53991,7608
10.2,25.1,0,1789952,183829,3483
5.9,25.1,0,999424,42,62
8.0,25.1,0,1007616,478,429
3.9,25.1,0,1703936,244,277
5.9,25.0,81920,39014400,0,0
4.6,25.0,0,1802240,0,0
6.7,24.9,0,692224,0,0
7.4,24.9,0,749568,86,161
27.1,24.6,0,618496,196,134
10.9,24.6,0,761856,95,6588
5.8,24.6,0,888832,62763,712
28.3,25.1,180224,704512,121279,4278
15.2,25.5,0,692224,2194908,48750
10.4,25.2,0,610304,574,1907
13.4,25.3,32768,630784,771825,45234
26.3,25.3,49152,671744,814856,36327
18.2,25.6,8192,905216,537141,25568
21.1,25.8,0,622592,3649957,44920
24.8,26.1,4096,667648,220051,20436
26.3,26.7,0,2195456,24473,41037
11.3,26.6,0,1310720,7208,4663
9.6,26.6,0,1548288,5584,501
9.0,26.4,0,999424,7337,4672
16.0,26.5,0,1007616,2040127,35551
13.7,26.1,0,1130496,227,564
11.6,26.1,0,1011712,0,0
9.5,26.0,0,1671168,6985,4157
9.2,26.1,0,1011712,0,845
10.2,26.1,0,966656,818017,20330
8.3,26.0,0,974848,0,0
8.5,26.0,0,1044480,348,381
8.0,25.9,16384,2314240,196,134
9.5,25.9,0,974848,0,0
9.7,25.9,0,1974272,0,0
9.2,25.9,327680,46755840,0,110
9.1,25.9,0,757760,132,148
8.7,25.9,0,761856,0,0
8.3,25.9,0,749568,0,844
8.8,25.9,0,757760,406,122
8.7,25.8,0,847872,0,0
8.3,25.9,0,610304,0,0
10.4,25.8,0,806912,86,106
9.3,25.9,0,692224,9832,838
8.7,25.9,0,749568,0,0
